Freq.	V(vout)
1.96336027683581e+002	(-3.80473078704325e-004dB,-5.83854080609257e+000°)
1.96788628970660e+002	(-3.79976947748406e-004dB,-5.85200584168948e+000°)
1.97242273611461e+002	(-3.79478527006222e-004dB,-5.86550195771518e+000°)
1.97696964011162e+002	(-3.78977805921213e-004dB,-5.87902922609747e+000°)
1.98152702580486e+002	(-3.78474773875105e-004dB,-5.89258771893194e+000°)
1.98609491735713e+002	(-3.77969420200446e-004dB,-5.90617750848234e+000°)
1.99067333898694e+002	(-3.77461734186388e-004dB,-5.91979866718096e+000°)
1.99526231496863e+002	(-3.76951705062301e-004dB,-5.93345126762907e+000°)
1.99986186963250e+002	(-3.76439322035377e-004dB,-5.94713538259730e+000°)
2.00447202736492e+002	(-3.75924574224090e-004dB,-5.96085108502605e+000°)
2.00909281260848e+002	(-3.75407450717023e-004dB,-5.97459844802589e+000°)
2.01372424986214e+002	(-3.74887940558404e-004dB,-5.98837754487800e+000°)
2.01836636368131e+002	(-3.74366032732673e-004dB,-6.00218844903450e+000°)
2.02301917867802e+002	(-3.73841716180879e-004dB,-6.01603123411896e+000°)
2.02768271952103e+002	(-3.73314979768856e-004dB,-6.02990597392672e+000°)
2.03235701093597e+002	(-3.72785812340259e-004dB,-6.04381274242535e+000°)
2.03704207770547e+002	(-3.72254202696319e-004dB,-6.05775161375507e+000°)
2.04173794466928e+002	(-3.71720139542797e-004dB,-6.07172266222912e+000°)
2.04644463672442e+002	(-3.71183611567137e-004dB,-6.08572596233419e+000°)
2.05116217882531e+002	(-3.70644607391211e-004dB,-6.09976158873087e+000°)
2.05589059598389e+002	(-3.70103115585782e-004dB,-6.11382961625401e+000°)
2.06062991326975e+002	(-3.69559124680153e-004dB,-6.12793011991319e+000°)
2.06538015581027e+002	(-3.69012623133233e-004dB,-6.14206317489306e+000°)
2.07014134879079e+002	(-3.68463599371146e-004dB,-6.15622885655391e+000°)
2.07491351745465e+002	(-3.67912041738050e-004dB,-6.17042724043188e+000°)
2.07969668710344e+002	(-3.67357938564608e-004dB,-6.18465840223955e+000°)
2.08449088309703e+002	(-3.66801278082157e-004dB,-6.19892241786633e+000°)
2.08929613085378e+002	(-3.66242048501789e-004dB,-6.21321936337880e+000°)
2.09411245585063e+002	(-3.65680237954559e-004dB,-6.22754931502122e+000°)
2.09893988362326e+002	(-3.65115834547415e-004dB,-6.24191234921595e+000°)
2.10377843976621e+002	(-3.64548826311130e-004dB,-6.25630854256381e+000°)
2.10862814993303e+002	(-3.63979201213794e-004dB,-6.27073797184458e+000°)
2.11348903983638e+002	(-3.63406947201325e-004dB,-6.28520071401743e+000°)
2.11836113524824e+002	(-3.62832052126103e-004dB,-6.29969684622125e+000°)
2.12324446199995e+002	(-3.62254503804830e-004dB,-6.31422644577522e+000°)
2.12813904598245e+002	(-3.61674290004067e-004dB,-6.32878959017914e+000°)
2.13304491314631e+002	(-3.61091398420949e-004dB,-6.34338635711391e+000°)
2.13796208950197e+002	(-3.60505816667748e-004dB,-6.35801682444195e+000°)
2.14289060111979e+002	(-3.59917532381819e-004dB,-6.37268107020765e+000°)
2.14783047413027e+002	(-3.59326533036579e-004dB,-6.38737917263777e+000°)
2.15278173472410e+002	(-3.58732806159455e-004dB,-6.40211121014194e+000°)
2.15774440915240e+002	(-3.58136339126476e-004dB,-6.41687726131301e+000°)
2.16271852372675e+002	(-3.57537119309818e-004dB,-6.43167740492759e+000°)
2.16770410481942e+002	(-3.56935133999692e-004dB,-6.44651171994643e+000°)
2.17270117886347e+002	(-3.56330370438098e-004dB,-6.46138028551486e+000°)
2.17770977235289e+002	(-3.55722815809178e-004dB,-6.47628318096326e+000°)
2.18272991184273e+002	(-3.55112457225720e-004dB,-6.49122048580750e+000°)
2.18776162394928e+002	(-3.54499281752298e-004dB,-6.50619227974938e+000°)
2.19280493535017e+002	(-3.53883276394667e-004dB,-6.52119864267706e+000°)
2.19785987278455e+002	(-3.53264428084331e-004dB,-6.53623965466553e+000°)
2.20292646305318e+002	(-3.52642723716155e-004dB,-6.55131539597706e+000°)
2.20800473301862e+002	(-3.52018150106899e-004dB,-6.56642594706166e+000°)
2.21309470960536e+002	(-3.51390694004856e-004dB,-6.58157138855747e+000°)
2.21819641979994e+002	(-3.50760342116860e-004dB,-6.59675180129131e+000°)
2.22330989065112e+002	(-3.50127081094783e-004dB,-6.61196726627905e+000°)
2.22843514927002e+002	(-3.49490897508532e-004dB,-6.62721786472611e+000°)
2.23357222283025e+002	(-3.48851777858588e-004dB,-6.64250367802790e+000°)
2.23872113856806e+002	(-3.48209708599146e-004dB,-6.65782478777028e+000°)
2.24388192378248e+002	(-3.47564676127514e-004dB,-6.67318127573003e+000°)
2.24905460583550e+002	(-3.46916666771571e-004dB,-6.68857322387529e+000°)
2.25423921215214e+002	(-3.46265666802306e-004dB,-6.70400071436604e+000°)
2.25943577022069e+002	(-3.45611662407779e-004dB,-6.71946382955454e+000°)
2.26464430759277e+002	(-3.44954639712409e-004dB,-6.73496265198582e+000°)
2.26986485188354e+002	(-3.44294584812659e-004dB,-6.75049726439812e+000°)
2.27509743077178e+002	(-3.43631483712415e-004dB,-6.76606774972339e+000°)
2.28034207200013e+002	(-3.42965322339389e-004dB,-6.78167419108770e+000°)
2.28559880337514e+002	(-3.42296086602978e-004dB,-6.79731667181178e+000°)
2.29086765276748e+002	(-3.41623762301682e-004dB,-6.81299527541143e+000°)
2.29614864811207e+002	(-3.40948335164577e-004dB,-6.82871008559801e+000°)
2.30144181740822e+002	(-3.40269790898564e-004dB,-6.84446118627894e+000°)
2.30674718871978e+002	(-3.39588115128583e-004dB,-6.86024866155814e+000°)
2.31206479017530e+002	(-3.38903293362892e-004dB,-6.87607259573648e+000°)
2.31739464996818e+002	(-3.38215311137725e-004dB,-6.89193307331234e+000°)
2.32273679635681e+002	(-3.37524153838881e-004dB,-6.90783017898200e+000°)
2.32809125766471e+002	(-3.36829806820346e-004dB,-6.92376399764017e+000°)
2.33345806228071e+002	(-3.36132255364749e-004dB,-6.93973461438046e+000°)
2.33883723865906e+002	(-3.35431484692044e-004dB,-6.95574211449585e+000°)
2.34422881531962e+002	(-3.34727479945044e-004dB,-6.97178658347916e+000°)
2.34963282084801e+002	(-3.34020226195208e-004dB,-6.98786810702358e+000°)
2.35504928389571e+002	(-3.33309708467714e-004dB,-7.00398677102309e+000°)
2.36047823318028e+002	(-3.32595911681668e-004dB,-7.02014266157301e+000°)
2.36591969748546e+002	(-3.31878820734969e-004dB,-7.03633586497046e+000°)
2.37137370566135e+002	(-3.31158420387621e-004dB,-7.05256646771481e+000°)
2.37684028662457e+002	(-3.30434695392886e-004dB,-7.06883455650826e+000°)
2.38231946935839e+002	(-3.29707630422062e-004dB,-7.08514021825621e+000°)
2.38781128291287e+002	(-3.28977210057738e-004dB,-7.10148354006790e+000°)
2.39331575640508e+002	(-3.28243418797646e-004dB,-7.11786460925676e+000°)
2.39883291901918e+002	(-3.27506241108667e-004dB,-7.13428351334099e+000°)
2.40436280000663e+002	(-3.26765661381508e-004dB,-7.15074034004403e+000°)
2.40990542868629e+002	(-3.26021663864159e-004dB,-7.16723517729507e+000°)
2.41546083444463e+002	(-3.25274232837406e-004dB,-7.18376811322953e+000°)
2.42102904673587e+002	(-3.24523352443180e-004dB,-7.20033923618959e+000°)
2.42661009508210e+002	(-3.23769006752054e-004dB,-7.21694863472465e+000°)
2.43220400907350e+002	(-3.23011179813399e-004dB,-7.23359639759188e+000°)
2.43781081836844e+002	(-3.22249855524224e-004dB,-7.25028261375666e+000°)
2.44343055269366e+002	(-3.21485017766117e-004dB,-7.26700737239317e+000°)
2.44906324184443e+002	(-3.20716650327136e-004dB,-7.28377076288484e+000°)
2.45470891568472e+002	(-3.19944736922054e-004dB,-7.30057287482483e+000°)
2.46036760414731e+002	(-3.19169261188508e-004dB,-7.31741379801664e+000°)
2.46603933723402e+002	(-3.18390206687959e-004dB,-7.33429362247453e+000°)
2.47172414501581e+002	(-3.17607556916300e-004dB,-7.35121243842406e+000°)
2.47742205763297e+002	(-3.16821295269146e-004dB,-7.36817033630262e+000°)
2.48313310529525e+002	(-3.16031405102577e-004dB,-7.38516740675992e+000°)
2.48885731828207e+002	(-3.15237869662751e-004dB,-7.40220374065852e+000°)
2.49459472694263e+002	(-3.14440672121579e-004dB,-7.41927942907437e+000°)
2.50034536169611e+002	(-3.13639795607586e-004dB,-7.43639456329726e+000°)
2.50610925303179e+002	(-3.12835223140337e-004dB,-7.45354923483142e+000°)
2.51188643150926e+002	(-3.12026937652614e-004dB,-7.47074353539601e+000°)
2.51767692775853e+002	(-3.11214922015490e-004dB,-7.48797755692561e+000°)
2.52348077248025e+002	(-3.10399159021938e-004dB,-7.50525139157082e+000°)
2.52929799644582e+002	(-3.09579631402256e-004dB,-7.52256513169871e+000°)
2.53512863049758e+002	(-3.08756321759462e-004dB,-7.53991886989338e+000°)
2.54097270554898e+002	(-3.07929212657041e-004dB,-7.55731269895652e+000°)
2.54683025258471e+002	(-3.07098286558201e-004dB,-7.57474671190783e+000°)
2.55270130266092e+002	(-3.06263525871192e-004dB,-7.59222100198576e+000°)
2.55858588690531e+002	(-3.05424912882763e-004dB,-7.60973566264780e+000°)
2.56448403651738e+002	(-3.04582429818924e-004dB,-7.62729078757117e+000°)
2.57039578276853e+002	(-3.03736058842048e-004dB,-7.64488647065333e+000°)
2.57632115700224e+002	(-3.02885782003618e-004dB,-7.66252280601249e+000°)
2.58226019063426e+002	(-3.02031581293411e-004dB,-7.68019988798815e+000°)
2.58821291515276e+002	(-3.01173438591278e-004dB,-7.69791781114166e+000°)
2.59417936211848e+002	(-3.00311335723081e-004dB,-7.71567667025678e+000°)
2.60015956316493e+002	(-2.99445254411505e-004dB,-7.73347656034017e+000°)
2.60615354999856e+002	(-2.98575176310780e-004dB,-7.75131757662194e+000°)
2.61216135439887e+002	(-2.97701082975819e-004dB,-7.76919981455627e+000°)
2.61818300821864e+002	(-2.96822955870897e-004dB,-7.78712336982190e+000°)
2.62421854338410e+002	(-2.95940776393764e-004dB,-7.80508833832263e+000°)
2.63026799189504e+002	(-2.95054525856353e-004dB,-7.82309481618801e+000°)
2.63633138582504e+002	(-2.94164185483819e-004dB,-7.84114289977375e+000°)
2.64240875732160e+002	(-2.93269736378855e-004dB,-7.85923268566234e+000°)
2.64850013860636e+002	(-2.92371159619097e-004dB,-7.87736427066362e+000°)
2.65460556197519e+002	(-2.91468436130787e-004dB,-7.89553775181531e+000°)
2.66072505979846e+002	(-2.90561546807396e-004dB,-7.91375322638357e+000°)
2.66685866452113e+002	(-2.89650472417039e-004dB,-7.93201079186355e+000°)
2.67300640866296e+002	(-2.88735193645878e-004dB,-7.95031054597998e+000°)
2.67916832481868e+002	(-2.87815691104865e-004dB,-7.96865258668774e+000°)
2.68534444565816e+002	(-2.86891945325892e-004dB,-7.98703701217237e+000°)
2.69153480392656e+002	(-2.85963936717428e-004dB,-8.00546392085065e+000°)
2.69773943244457e+002	(-2.85031645596339e-004dB,-8.02393341137124e+000°)
2.70395836410849e+002	(-2.84095052235149e-004dB,-8.04244558261516e+000°)
2.71019163189049e+002	(-2.83154136768491e-004dB,-8.06100053369641e+000°)
2.71643926883873e+002	(-2.82208879270259e-004dB,-8.07959836396252e+000°)
2.72270130807755e+002	(-2.81259259685140e-004dB,-8.09823917299515e+000°)
2.72897778280768e+002	(-2.80305257917331e-004dB,-8.11692306061061e+000°)
2.73526872630635e+002	(-2.79346853741821e-004dB,-8.13565012686050e+000°)
2.74157417192752e+002	(-2.78384026844895e-004dB,-8.15442047203228e+000°)
2.74789415310204e+002	(-2.77416756817379e-004dB,-8.17323419664980e+000°)
2.75422870333780e+002	(-2.76445023167183e-004dB,-8.19209140147394e+000°)
2.76057785621998e+002	(-2.75468805315440e-004dB,-8.21099218750313e+000°)
2.76694164541115e+002	(-2.74488082559862e-004dB,-8.22993665597401e+000°)
2.77332010465148e+002	(-2.73502834129707e-004dB,-8.24892490836198e+000°)
2.77971326775892e+002	(-2.72513039122132e-004dB,-8.26795704638178e+000°)
2.78612116862940e+002	(-2.71518676609239e-004dB,-8.28703317198806e+000°)
2.79254384123697e+002	(-2.70519725476060e-004dB,-8.30615338737604e+000°)
2.79898131963399e+002	(-2.69516164584499e-004dB,-8.32531779498204e+000°)
2.80543363795134e+002	(-2.68507972650862e-004dB,-8.34452649748409e+000°)
2.81190083039857e+002	(-2.67495128312391e-004dB,-8.36377959780255e+000°)
2.81838293126408e+002	(-2.66477610121485e-004dB,-8.38307719910071e+000°)
2.82487997491533e+002	(-2.65455396505194e-004dB,-8.40241940478531e+000°)
2.83139199579900e+002	(-2.64428465811506e-004dB,-8.42180631850726e+000°)
2.83791902844118e+002	(-2.63396796269813e-004dB,-8.44123804416214e+000°)
2.84446110744754e+002	(-2.62360366034306e-004dB,-8.46071468589090e+000°)
2.85101826750353e+002	(-2.61319153132861e-004dB,-8.48023634808036e+000°)
2.85759054337457e+002	(-2.60273135503690e-004dB,-8.49980313536391e+000°)
2.86417796990620e+002	(-2.59222290983764e-004dB,-8.51941515262208e+000°)
2.87078058202431e+002	(-2.58166597317496e-004dB,-8.53907250498314e+000°)
2.87739841473529e+002	(-2.57106032127809e-004dB,-8.55877529782375e+000°)
2.88403150312622e+002	(-2.56040572938315e-004dB,-8.57852363676953e+000°)
2.89067988236509e+002	(-2.54970197182961e-004dB,-8.59831762769570e+000°)
2.89734358770094e+002	(-2.53894882176135e-004dB,-8.61815737672770e+000°)
2.90402265446406e+002	(-2.52814605134841e-004dB,-8.63804299024186e+000°)
2.91071711806622e+002	(-2.51729343164242e-004dB,-8.65797457486587e+000°)
2.91742701400078e+002	(-2.50639073290441e-004dB,-8.67795223747960e+000°)
2.92415237784295e+002	(-2.49543772398765e-004dB,-8.69797608521554e+000°)
2.93089324524993e+002	(-2.48443417286807e-004dB,-8.71804622545958e+000°)
2.93764965196114e+002	(-2.47337984633564e-004dB,-8.73816276585156e+000°)
2.94442163379837e+002	(-2.46227451017760e-004dB,-8.75832581428588e+000°)
2.95120922666599e+002	(-2.45111792918814e-004dB,-8.77853547891222e+000°)
2.95801246655115e+002	(-2.43990986697546e-004dB,-8.79879186813607e+000°)
2.96483138952395e+002	(-2.42865008601973e-004dB,-8.81909509061944e+000°)
2.97166603173763e+002	(-2.41733834784659e-004dB,-8.83944525528150e+000°)
2.97851642942879e+002	(-2.40597441266075e-004dB,-8.85984247129914e+000°)
2.98538261891756e+002	(-2.39455803987635e-004dB,-8.88028684810768e+000°)
2.99226463660779e+002	(-2.38308898758660e-004dB,-8.90077849540153e+000°)
2.99916251898725e+002	(-2.37156701266021e-004dB,-8.92131752313476e+000°)
3.00607630262783e+002	(-2.35999187112711e-004dB,-8.94190404152181e+000°)
3.01300602418572e+002	(-2.34836331783132e-004dB,-8.96253816103812e+000°)
3.01995172040161e+002	(-2.33668110615126e-004dB,-8.98321999242078e+000°)
3.02691342810090e+002	(-2.32494498890626e-004dB,-9.00394964666916e+000°)
3.03389118419386e+002	(-2.31315471726685e-004dB,-9.02472723504560e+000°)
3.04088502567587e+002	(-2.30131004138156e-004dB,-9.04555286907604e+000°)
3.04789498962757e+002	(-2.28941071049269e-004dB,-9.06642666055070e+000°)
3.05492111321510e+002	(-2.27745647247338e-004dB,-9.08734872152472e+000°)
3.06196343369027e+002	(-2.26544707408802e-004dB,-9.10831916431884e+000°)
3.06902198839075e+002	(-2.25338226081865e-004dB,-9.12933810152001e+000°)
3.07609681474030e+002	(-2.24126177734715e-004dB,-9.15040564598215e+000°)
3.08318795024894e+002	(-2.22908536655231e-004dB,-9.17152191082674e+000°)
3.09029543251318e+002	(-2.21685277068633e-004dB,-9.19268700944350e+000°)
3.09741929921616e+002	(-2.20456373054551e-004dB,-9.21390105549112e+000°)
3.10455958812794e+002	(-2.19221798582704e-004dB,-9.23516416289783e+000°)
3.11171633710560e+002	(-2.17981527507114e-004dB,-9.25647644586218e+000°)
3.11888958409352e+002	(-2.16735533556464e-004dB,-9.27783801885363e+000°)
3.12607936712353e+002	(-2.15483790313846e-004dB,-9.29924899661330e+000°)
3.13328572431516e+002	(-2.14226271285232e-004dB,-9.32070949415460e+000°)
3.14050869387579e+002	(-2.12962949818464e-004dB,-9.34221962676393e+000°)
3.14774831410089e+002	(-2.11693799168836e-004dB,-9.36377951000140e+000°)
3.15500462337420e+002	(-2.10418792444123e-004dB,-9.38538925970141e+000°)
3.16227766016795e+002	(-2.09137902635442e-004dB,-9.40704899197348e+000°)
3.16956746304306e+002	(-2.07851102606642e-004dB,-9.42875882320286e+000°)
3.17687407064934e+002	(-2.06558365116487e-004dB,-9.45051887005119e+000°)
3.18419752172569e+002	(-2.05259662764651e-004dB,-9.47232924945726e+000°)
3.19153785510033e+002	(-2.03954968041865e-004dB,-9.49419007863773e+000°)
3.19889510969097e+002	(-2.02644253331846e-004dB,-9.51610147508773e+000°)
3.20626932450503e+002	(-2.01327490857296e-004dB,-9.53806355658160e+000°)
3.21366053863988e+002	(-2.00004652731971e-004dB,-9.56007644117369e+000°)
3.22106879128300e+002	(-1.98675710925007e-004dB,-9.58214024719888e+000°)
3.22849412171220e+002	(-1.97340637310099e-004dB,-9.60425509327346e+000°)
3.23593656929584e+002	(-1.95999403601854e-004dB,-9.62642109829573e+000°)
3.24339617349305e+002	(-1.94651981380865e-004dB,-9.64863838144676e+000°)
3.25087297385390e+002	(-1.93298342118786e-004dB,-9.67090706219110e+000°)
3.25836701001965e+002	(-1.91938457153254e-004dB,-9.69322726027745e+000°)
3.26587832172292e+002	(-1.90572297663788e-004dB,-9.71559909573946e+000°)
3.27340694878794e+002	(-1.89199834727717e-004dB,-9.73802268889636e+000°)
3.28095293113074e+002	(-1.87821039270033e-004dB,-9.76049816035375e+000°)
3.28851630875938e+002	(-1.86435882098111e-004dB,-9.78302563100427e+000°)
3.29609712177413e+002	(-1.85044333860241e-004dB,-9.80560522202839e+000°)
3.30369541036770e+002	(-1.83646365112170e-004dB,-9.82823705489506e+000°)
3.31131121482546e+002	(-1.82241946223556e-004dB,-9.85092125136248e+000°)
3.31894457552565e+002	(-1.80831047462837e-004dB,-9.87365793347888e+000°)
3.32659553293959e+002	(-1.79413638937436e-004dB,-9.89644722358314e+000°)
3.33426412763190e+002	(-1.77989690636198e-004dB,-9.91928924430562e+000°)
3.34195040026069e+002	(-1.76559172415886e-004dB,-9.94218411856887e+000°)
3.34965439157782e+002	(-1.75122053960678e-004dB,-9.96513196958839e+000°)
3.35737614242909e+002	(-1.73678304859318e-004dB,-9.98813292087328e+000°)
3.36511569375445e+002	(-1.72227894504824e-004dB,-1.00111870962272e+001°)
3.37287308658823e+002	(-1.70770792215994e-004dB,-1.00342946197487e+001°)
3.38064836205936e+002	(-1.69306967117828e-004dB,-1.00574556158326e+001°)
3.38844156139156e+002	(-1.67836388219642e-004dB,-1.00806702091702e+001°)
3.39625272590362e+002	(-1.66359024381314e-004dB,-1.01039385247501e+001°)
3.40408189700954e+002	(-1.64874844295927e-004dB,-1.01272606878593e+001°)
3.41192911621882e+002	(-1.63383816574634e-004dB,-1.01506368240836e+001°)
3.41979442513662e+002	(-1.61885909626111e-004dB,-1.01740670593085e+001°)
3.42767786546404e+002	(-1.60381091713457e-004dB,-1.01975515197200e+001°)
3.43557947899828e+002	(-1.58869330996624e-004dB,-1.02210903318054e+001°)
3.44349930763291e+002	(-1.57350595450449e-004dB,-1.02446836223538e+001°)
3.45143739335809e+002	(-1.55824852935051e-004dB,-1.02683315184571e+001°)
3.45939377826075e+002	(-1.54292071119648e-004dB,-1.02920341475109e+001°)
3.46736850452484e+002	(-1.52752217562599e-004dB,-1.03157916372149e+001°)
3.47536161443158e+002	(-1.51205259665114e-004dB,-1.03396041155740e+001°)
3.48337315035964e+002	(-1.49651164667399e-004dB,-1.03634717108989e+001°)
3.49140315478538e+002	(-1.48089899656369e-004dB,-1.03873945518069e+001°)
3.49945167028309e+002	(-1.46521431600370e-004dB,-1.04113727672230e+001°)
3.50751873952520e+002	(-1.44945727252735e-004dB,-1.04354064863799e+001°)
3.51560440528250e+002	(-1.43362753287768e-004dB,-1.04594958388199e+001°)
3.52370871042439e+002	(-1.41772476165729e-004dB,-1.04836409543945e+001°)
3.53183169791908e+002	(-1.40174862226379e-004dB,-1.05078419632663e+001°)
3.53997341083386e+002	(-1.38569877658120e-004dB,-1.05320989959089e+001°)
3.54813389233527e+002	(-1.36957488467137e-004dB,-1.05564121831083e+001°)
3.55631318568936e+002	(-1.35337660519829e-004dB,-1.05807816559633e+001°)
3.56451133426195e+002	(-1.33710359530274e-004dB,-1.06052075458866e+001°)
3.57272838151880e+002	(-1.32075551043835e-004dB,-1.06296899846054e+001°)
3.58096437102587e+002	(-1.30433200461270e-004dB,-1.06542291041625e+001°)
3.58921934644956e+002	(-1.28783272981833e-004dB,-1.06788250369166e+001°)
3.59749335155693e+002	(-1.27125733714177e-004dB,-1.07034779155436e+001°)
3.60578643021593e+002	(-1.25460547554849e-004dB,-1.07281878730372e+001°)
3.61409862639563e+002	(-1.23787679252895e-004dB,-1.07529550427097e+001°)
3.62242998416649e+002	(-1.22107093408903e-004dB,-1.07777795581928e+001°)
3.63078054770051e+002	(-1.20418754422923e-004dB,-1.08026615534388e+001°)
3.63915036127157e+002	(-1.18722626576443e-004dB,-1.08276011627206e+001°)
3.64753946925557e+002	(-1.17018673973558e-004dB,-1.08525985206336e+001°)
3.65594791613074e+002	(-1.15306860517832e-004dB,-1.08776537620954e+001°)
3.66437574647783e+002	(-1.13587150000049e-004dB,-1.09027670223478e+001°)
3.67282300498034e+002	(-1.11859506007569e-004dB,-1.09279384369565e+001°)
3.68128973642480e+002	(-1.10123891975435e-004dB,-1.09531681418128e+001°)
3.68977598570099e+002	(-1.08380271163234e-004dB,-1.09784562731340e+001°)
3.69828179780215e+002	(-1.06628606690773e-004dB,-1.10038029674644e+001°)
3.70680721782525e+002	(-1.04868861457077e-004dB,-1.10292083616761e+001°)
3.71535229097121e+002	(-1.03100998218505e-004dB,-1.10546725929697e+001°)
3.72391706254517e+002	(-1.01324979579100e-004dB,-1.10801957988755e+001°)
3.73250157795669e+002	(-9.95407679269482e-005dB,-1.11057781172541e+001°)
3.74110588272001e+002	(-9.77483255132529e-005dB,-1.11314196862972e+001°)
3.74973002245431e+002	(-9.59476143964050e-005dB,-1.11571206445288e+001°)
3.75837404288392e+002	(-9.41385964873065e-005dB,-1.11828811308055e+001°)
3.76703798983856e+002	(-9.23212334886178e-005dB,-1.12087012843181e+001°)
3.77572190925363e+002	(-9.04954869333322e-005dB,-1.12345812445916e+001°)
3.78442584717041e+002	(-8.86613182011696e-005dB,-1.12605211514869e+001°)
3.79314984973629e+002	(-8.68186884587887e-005dB,-1.12865211452012e+001°)
3.80189396320508e+002	(-8.49675587369342e-005dB,-1.13125813662688e+001°)
3.81065823393720e+002	(-8.31078898426827e-005dB,-1.13387019555623e+001°)
3.81944270839993e+002	(-8.12396424433409e-005dB,-1.13648830542934e+001°)
3.82824743316769e+002	(-7.93627769902632e-005dB,-1.13911248040136e+001°)
3.83707245492225e+002	(-7.74772537747840e-005dB,-1.14174273466153e+001°)
3.84591782045300e+002	(-7.55830329012169e-005dB,-1.14437908243324e+001°)
3.85478357665718e+002	(-7.36800743013201e-005dB,-1.14702153797415e+001°)
3.86366977054015e+002	(-7.17683376966882e-005dB,-1.14967011557628e+001°)
3.87257644921563e+002	(-6.98477826450409e-005dB,-1.15232482956607e+001°)
3.88150365990594e+002	(-6.79183684997213e-005dB,-1.15498569430448e+001°)
3.89045144994226e+002	(-6.59800544579134e-005dB,-1.15765272418711e+001°)
3.89941986676489e+002	(-6.40327995027826e-005dB,-1.16032593364425e+001°)
3.90840895792347e+002	(-6.20765624420500e-005dB,-1.16300533714100e+001°)
3.91741877107728e+002	(-6.01113018993135e-005dB,-1.16569094917734e+001°)
3.92644935399545e+002	(-5.81369762590817e-005dB,-1.16838278428824e+001°)
3.93550075455722e+002	(-5.61535437979241e-005dB,-1.17108085704373e+001°)
3.94457302075223e+002	(-5.41609625301780e-005dB,-1.17378518204902e+001°)
3.95366620068073e+002	(-5.21591903294556e-005dB,-1.17649577394457e+001°)
3.96278034255384e+002	(-5.01481848138886e-005dB,-1.17921264740618e+001°)
3.97191549469385e+002	(-4.81279034763140e-005dB,-1.18193581714512e+001°)
3.98107170553441e+002	(-4.60983035801271e-005dB,-1.18466529790815e+001°)
3.99024902362086e+002	(-4.40593421708537e-005dB,-1.18740110447770e+001°)
3.99944749761041e+002	(-4.20109761504046e-005dB,-1.19014325167191e+001°)
4.00866717627247e+002	(-3.99531621700355e-005dB,-1.19289175434473e+001°)
4.01790810848884e+002	(-3.78858567287096e-005dB,-1.19564662738603e+001°)
4.02717034325402e+002	(-3.58090160766648e-005dB,-1.19840788572168e+001°)
4.03645392967548e+002	(-3.37225963079908e-005dB,-1.20117554431365e+001°)
4.04575891697386e+002	(-3.16265532786611e-005dB,-1.20394961816011e+001°)
4.05508535448327e+002	(-2.95208426846449e-005dB,-1.20673012229551e+001°)
4.06443329165156e+002	(-2.74054199693318e-005dB,-1.20951707179071e+001°)
4.07380277804055e+002	(-2.52802404006795e-005dB,-1.21231048175303e+001°)
4.08319386332635e+002	(-2.31452590586775e-005dB,-1.21511036732638e+001°)
4.09260659729953e+002	(-2.10004307726671e-005dB,-1.21791674369135e+001°)
4.10204102986549e+002	(-1.88457102004169e-005dB,-1.22072962606529e+001°)
4.11149721104464e+002	(-1.66810517596561e-005dB,-1.22354902970245e+001°)
4.12097519097272e+002	(-1.45064097013645e-005dB,-1.22637496989401e+001°)
4.13047501990103e+002	(-1.23217380326267e-005dB,-1.22920746196825e+001°)
4.13999674819672e+002	(-1.01269905754574e-005dB,-1.23204652129060e+001°)
4.14954042634304e+002	(-7.92212089833424e-006dB,-1.23489216326375e+001°)
4.15910610493963e+002	(-5.70708241263213e-006dB,-1.23774440332776e+001°)
4.16869383470276e+002	(-3.48182825786845e-006dB,-1.24060325696015e+001°)
4.17830366646563e+002	(-1.24631141260190e-006dB,-1.24346873967602e+001°)
4.18793565117859e+002	(9.99515394284937e-007dB,-1.24634086702810e+001°)
4.19758983990948e+002	(3.25569963536834e-006dB,-1.24921965460690e+001°)
4.20726628384385e+002	(5.52228900782649e-006dB,-1.25210511804079e+001°)
4.21696503428523e+002	(7.79933143054561e-006dB,-1.25499727299611e+001°)
4.22668614265543e+002	(1.00868750267612e-005dB,-1.25789613517726e+001°)
4.23642966049481e+002	(1.23849681722736e-005dB,-1.26080172032681e+001°)
4.24619563946253e+002	(1.46936594163722e-005dB,-1.26371404422559e+001°)
4.25598413133683e+002	(1.70129975647668e-005dB,-1.26663312269281e+001°)
4.26579518801532e+002	(1.93430316525852e-005dB,-1.26955897158615e+001°)
4.27562886151526e+002	(2.16838109077286e-005dB,-1.27249160680186e+001°)
4.28548520397379e+002	(2.40353848125868e-005dB,-1.27543104427490e+001°)
4.29536426764826e+002	(2.63978030712507e-005dB,-1.27837729997898e+001°)
4.30526610491650e+002	(2.87711155940819e-005dB,-1.28133038992670e+001°)
4.31519076827704e+002	(3.11553725401422e-005dB,-1.28429033016968e+001°)
4.32513831034947e+002	(3.35506243114067e-005dB,-1.28725713679861e+001°)
4.33510878387467e+002	(3.59569214910461e-005dB,-1.29023082594340e+001°)
4.34510224171510e+002	(3.83743149456441e-005dB,-1.29321141377325e+001°)
4.35511873685507e+002	(4.08028557615508e-005dB,-1.29619891649678e+001°)
4.36515832240104e+002	(4.32425952313816e-005dB,-1.29919335036214e+001°)
4.37522105158190e+002	(4.56935849118754e-005dB,-1.30219473165710e+001°)
4.38530697774923e+002	(4.81558766007498e-005dB,-1.30520307670914e+001°)
