Freq.	V(vout)
1.57398286446612e+001	(-1.90266964365566e-004dB,-4.77568096876738e-001°)
1.57761126969925e+001	(-1.90279207676456e-004dB,-4.78669007736830e-001°)
1.58124803927028e+001	(-1.90291507499156e-004dB,-4.79772456477218e-001°)
1.58489319246101e+001	(-1.90303864102718e-004dB,-4.80878448948508e-001°)
1.58854674859768e+001	(-1.90316277727266e-004dB,-4.81986991014730e-001°)
1.59220872705107e+001	(-1.90328748649568e-004dB,-4.83098088553408e-001°)
1.59587914723663e+001	(-1.90341277130963e-004dB,-4.84211747455684e-001°)
1.59955802861457e+001	(-1.90353863450147e-004dB,-4.85327973626243e-001°)
1.60324539068994e+001	(-1.90366507853995e-004dB,-4.86446772983349e-001°)
1.60694125301277e+001	(-1.90379210626024e-004dB,-4.87568151458963e-001°)
1.61064563517817e+001	(-1.90391972027575e-004dB,-4.88692114998718e-001°)
1.61435855682638e+001	(-1.90404792332521e-004dB,-4.89818669561930e-001°)
1.61808003764296e+001	(-1.90417671807024e-004dB,-4.90947821121646e-001°)
1.62181009735883e+001	(-1.90430610733637e-004dB,-4.92079575664719e-001°)
1.62554875575038e+001	(-1.90443609385272e-004dB,-4.93213939191790e-001°)
1.62929603263962e+001	(-1.90456668022304e-004dB,-4.94350917717315e-001°)
1.63305194789423e+001	(-1.90469786935000e-004dB,-4.95490517269618e-001°)
1.63681652142770e+001	(-1.90482966411703e-004dB,-4.96632743890961e-001°)
1.64058977319943e+001	(-1.90496206710857e-004dB,-4.97777603637508e-001°)
1.64437172321483e+001	(-1.90509508125625e-004dB,-4.98925102579344e-001°)
1.64816239152540e+001	(-1.90522870932775e-004dB,-5.00075246800638e-001°)
1.65196179822891e+001	(-1.90536295423541e-004dB,-5.01228042399503e-001°)
1.65576996346942e+001	(-1.90549781867941e-004dB,-5.02383495488171e-001°)
1.65958690743745e+001	(-1.90563330562029e-004dB,-5.03541612192894e-001°)
1.66341265037006e+001	(-1.90576941795112e-004dB,-5.04702398654145e-001°)
1.66724721255095e+001	(-1.90590615856493e-004dB,-5.05865861026449e-001°)
1.67109061431060e+001	(-1.90604353026798e-004dB,-5.07032005478607e-001°)
1.67494287602633e+001	(-1.90618153605941e-004dB,-5.08200838193595e-001°)
1.67880401812245e+001	(-1.90632017880332e-004dB,-5.09372365368637e-001°)
1.68267406107036e+001	(-1.90645946151814e-004dB,-5.10546593215265e-001°)
1.68655302538863e+001	(-1.90659938701012e-004dB,-5.11723527959344e-001°)
1.69044093164315e+001	(-1.90673995844234e-004dB,-5.12903175841061e-001°)
1.69433780044722e+001	(-1.90688117870782e-004dB,-5.14085543115014e-001°)
1.69824365246163e+001	(-1.90702305073821e-004dB,-5.15270636050183e-001°)
1.70215850839484e+001	(-1.90716557756156e-004dB,-5.16458460930063e-001°)
1.70608238900301e+001	(-1.90730876234094e-004dB,-5.17649024052564e-001°)
1.71001531509018e+001	(-1.90745260791152e-004dB,-5.18842331730168e-001°)
1.71395730750831e+001	(-1.90759711745568e-004dB,-5.20038390289894e-001°)
1.71790838715748e+001	(-1.90774229404968e-004dB,-5.21237206073334e-001°)
1.72186857498589e+001	(-1.90788814068300e-004dB,-5.22438785436723e-001°)
1.72583789199009e+001	(-1.90803466048979e-004dB,-5.23643134750927e-001°)
1.72981635921499e+001	(-1.90818185655596e-004dB,-5.24850260401524e-001°)
1.73380399775402e+001	(-1.90832973206387e-004dB,-5.26060168788796e-001°)
1.73780082874926e+001	(-1.90847829008015e-004dB,-5.27272866327767e-001°)
1.74180687339150e+001	(-1.90862753373893e-004dB,-5.28488359448290e-001°)
1.74582215292039e+001	(-1.90877746637687e-004dB,-5.29706654595008e-001°)
1.74984668862454e+001	(-1.90892809100274e-004dB,-5.30927758227439e-001°)
1.75388050184165e+001	(-1.90907941079888e-004dB,-5.32151676819989e-001°)
1.75792361395858e+001	(-1.90923142906339e-004dB,-5.33378416861973e-001°)
1.76197604641151e+001	(-1.90938414899789e-004dB,-5.34607984857703e-001°)
1.76603782068605e+001	(-1.90953757378474e-004dB,-5.35840387326442e-001°)
1.77010895831730e+001	(-1.90969170679917e-004dB,-5.37075630802532e-001°)
1.77418948089005e+001	(-1.90984655109817e-004dB,-5.38313721835336e-001°)
1.77827941003880e+001	(-1.91000211024983e-004dB,-5.39554666989331e-001°)
1.78237876744797e+001	(-1.91015838727256e-004dB,-5.40798472844137e-001°)
1.78648757485193e+001	(-1.91031538573446e-004dB,-5.42045145994534e-001°)
1.79060585403518e+001	(-1.91047310872145e-004dB,-5.43294693050511e-001°)
1.79473362683241e+001	(-1.91063155977269e-004dB,-5.44547120637294e-001°)
1.79887091512867e+001	(-1.91079074208982e-004dB,-5.45802435395382e-001°)
1.80301774085945e+001	(-1.91095065920237e-004dB,-5.47060643980562e-001°)
1.80717412601081e+001	(-1.91111131446627e-004dB,-5.48321753064020e-001°)
1.81134009261948e+001	(-1.91127271119889e-004dB,-5.49585769332271e-001°)
1.81551566277301e+001	(-1.91143485289116e-004dB,-5.50852699487266e-001°)
1.81970085860986e+001	(-1.91159774293761e-004dB,-5.52122550246391e-001°)
1.82389570231952e+001	(-1.91176138480989e-004dB,-5.53395328342552e-001°)
1.82810021614262e+001	(-1.91192578203753e-004dB,-5.54671040524151e-001°)
1.83231442237109e+001	(-1.91209093807289e-004dB,-5.55949693555153e-001°)
1.83653834334822e+001	(-1.91225685632013e-004dB,-5.57231294215109e-001°)
1.84077200146883e+001	(-1.91242354048235e-004dB,-5.58515849299217e-001°)
1.84501541917935e+001	(-1.91259099389621e-004dB,-5.59803365618331e-001°)
1.84926861897795e+001	(-1.91275922018766e-004dB,-5.61093849999006e-001°)
1.85353162341469e+001	(-1.91292822305981e-004dB,-5.62387309283554e-001°)
1.85780445509157e+001	(-1.91309800593609e-004dB,-5.63683750330011e-001°)
1.86208713666274e+001	(-1.91326857236532e-004dB,-5.64983180012293e-001°)
1.86637969083454e+001	(-1.91343992616631e-004dB,-5.66285605220121e-001°)
1.87068214036567e+001	(-1.91361207086860e-004dB,-5.67591032859086e-001°)
1.87499450806729e+001	(-1.91378501013670e-004dB,-5.68899469850732e-001°)
1.87931681680314e+001	(-1.91395874754837e-004dB,-5.70210923132576e-001°)
1.88364908948967e+001	(-1.91413328684527e-004dB,-5.71525399658079e-001°)
1.88799134909617e+001	(-1.91430863184624e-004dB,-5.72842906396758e-001°)
1.89234361864485e+001	(-1.91448478611936e-004dB,-5.74163450334178e-001°)
1.89670592121102e+001	(-1.91466175344490e-004dB,-5.75487038472060e-001°)
1.90107827992317e+001	(-1.91483953753559e-004dB,-5.76813677828224e-001°)
1.90546071796312e+001	(-1.91501814226812e-004dB,-5.78143375436682e-001°)
1.90985325856611e+001	(-1.91519757137454e-004dB,-5.79476138347648e-001°)
1.91425592502096e+001	(-1.91537782865437e-004dB,-5.80811973627624e-001°)
1.91866874067016e+001	(-1.91555891779143e-004dB,-5.82150888359351e-001°)
1.92309172891003e+001	(-1.91574084289387e-004dB,-5.83492889641956e-001°)
1.92752491319080e+001	(-1.91592360763584e-004dB,-5.84837984590899e-001°)
1.93196831701679e+001	(-1.91610721595190e-004dB,-5.86186180338058e-001°)
1.93642196394647e+001	(-1.91629167169945e-004dB,-5.87537484031717e-001°)
1.94088587759265e+001	(-1.91647697890947e-004dB,-5.88891902836719e-001°)
1.94536008162253e+001	(-1.91666314137186e-004dB,-5.90249443934351e-001°)
1.94984459975791e+001	(-1.91685016305974e-004dB,-5.91610114522482e-001°)
1.95433945577526e+001	(-1.91703804806196e-004dB,-5.92973921815575e-001°)
1.95884467350586e+001	(-1.91722680007197e-004dB,-5.94340873044727e-001°)
1.96336027683591e+001	(-1.91741642341970e-004dB,-5.95710975457714e-001°)
1.96788628970671e+001	(-1.91760692193364e-004dB,-5.97084236319005e-001°)
1.97242273611472e+001	(-1.91779829973154e-004dB,-5.98460662909831e-001°)
1.97696964011172e+001	(-1.91799056086369e-004dB,-5.99840262528200e-001°)
1.98152702580496e+001	(-1.91818370935143e-004dB,-6.01223042488940e-001°)
1.98609491735723e+001	(-1.91837774933180e-004dB,-6.02609010123789e-001°)
1.99067333898705e+001	(-1.91857268489367e-004dB,-6.03998172781288e-001°)
1.99526231496874e+001	(-1.91876852028017e-004dB,-6.05390537827049e-001°)
1.99986186963261e+001	(-1.91896525950300e-004dB,-6.06786112643554e-001°)
2.00447202736502e+001	(-1.91916290681494e-004dB,-6.08184904630383e-001°)
2.00909281260859e+001	(-1.91936146635305e-004dB,-6.09586921204125e-001°)
2.01372424986225e+001	(-1.91956094235083e-004dB,-6.10992169798487e-001°)
2.01836636368142e+001	(-1.91976133903214e-004dB,-6.12400657864317e-001°)
2.02301917867813e+001	(-1.91996266067870e-004dB,-6.13812392869645e-001°)
2.02768271952114e+001	(-1.92016491154327e-004dB,-6.15227382299695e-001°)
2.03235701093608e+001	(-1.92036809589795e-004dB,-6.16645633656981e-001°)
2.03704207770558e+001	(-1.92057221810158e-004dB,-6.18067154461286e-001°)
2.04173794466939e+001	(-1.92077728231052e-004dB,-6.19491952249742e-001°)
2.04644463672453e+001	(-1.92098329314401e-004dB,-6.20920034576873e-001°)
2.05116217882542e+001	(-1.92119025475840e-004dB,-6.22351409014580e-001°)
2.05589059598400e+001	(-1.92139817170542e-004dB,-6.23786083152256e-001°)
2.06062991326986e+001	(-1.92160704821857e-004dB,-6.25224064596774e-001°)
2.06538015581038e+001	(-1.92181688882064e-004dB,-6.26665360972556e-001°)
2.07014134879090e+001	(-1.92202769798624e-004dB,-6.28109979921609e-001°)
2.07491351745476e+001	(-1.92223948007422e-004dB,-6.29557929103509e-001°)
2.07969668710355e+001	(-1.92245223981953e-004dB,-6.31009216195564e-001°)
2.08449088309714e+001	(-1.92266598137854e-004dB,-6.32463848892746e-001°)
2.08929613085389e+001	(-1.92288070964049e-004dB,-6.33921834907753e-001°)
2.09411245585075e+001	(-1.92309642880996e-004dB,-6.35383181971082e-001°)
2.09893988362338e+001	(-1.92331314379548e-004dB,-6.36847897831056e-001°)
2.10377843976633e+001	(-1.92353085898486e-004dB,-6.38315990253854e-001°)
2.10862814993314e+001	(-1.92374957902626e-004dB,-6.39787467023560e-001°)
2.11348903983650e+001	(-1.92396930861607e-004dB,-6.41262335942215e-001°)
2.11836113524835e+001	(-1.92419005229637e-004dB,-6.42740604829828e-001°)
2.12324446200007e+001	(-1.92441181488893e-004dB,-6.44222281524447e-001°)
2.12813904598256e+001	(-1.92463460100332e-004dB,-6.45707373882218e-001°)
2.13304491314643e+001	(-1.92485841544203e-004dB,-6.47195889777341e-001°)
2.13796208950208e+001	(-1.92508326286287e-004dB,-6.48687837102229e-001°)
2.14289060111991e+001	(-1.92530914812615e-004dB,-6.50183223767446e-001°)
2.14783047413038e+001	(-1.92553607591862e-004dB,-6.51682057701823e-001°)
2.15278173472422e+001	(-1.92576405115848e-004dB,-6.53184346852463e-001°)
2.15774440915251e+001	(-1.92599307856139e-004dB,-6.54690099184781e-001°)
2.16271852372687e+001	(-1.92622316301661e-004dB,-6.56199322682576e-001°)
2.16770410481954e+001	(-1.92645430956769e-004dB,-6.57712025348026e-001°)
2.17270117886359e+001	(-1.92668652283388e-004dB,-6.59228215201783e-001°)
2.17770977235300e+001	(-1.92691980798409e-004dB,-6.60747900282987e-001°)
2.18272991184285e+001	(-1.92715416980150e-004dB,-6.62271088649305e-001°)
2.18776162394940e+001	(-1.92738961341646e-004dB,-6.63797788376995e-001°)
2.19280493535029e+001	(-1.92762614370858e-004dB,-6.65328007560904e-001°)
2.19785987278467e+001	(-1.92786376569248e-004dB,-6.66861754314577e-001°)
2.20292646305330e+001	(-1.92810248433456e-004dB,-6.68399036770236e-001°)
2.20800473301874e+001	(-1.92834230491948e-004dB,-6.69939863078880e-001°)
2.21309470960548e+001	(-1.92858323225934e-004dB,-6.71484241410293e-001°)
2.21819641980006e+001	(-1.92882527165806e-004dB,-6.73032179953066e-001°)
2.22330989065124e+001	(-1.92906842822671e-004dB,-6.74583686914713e-001°)
2.22843514927014e+001	(-1.92931270709563e-004dB,-6.76138770521634e-001°)
2.23357222283037e+001	(-1.92955811341446e-004dB,-6.77697439019226e-001°)
2.23872113856818e+001	(-1.92980465238104e-004dB,-6.79259700671862e-001°)
2.24388192378261e+001	(-1.93005232929930e-004dB,-6.80825563762996e-001°)
2.24905460583562e+001	(-1.93030114937674e-004dB,-6.82395036595182e-001°)
2.25423921215227e+001	(-1.93055111789799e-004dB,-6.83968127490096e-001°)
2.25943577022082e+001	(-1.93080224003199e-004dB,-6.85544844788601e-001°)
2.26464430759290e+001	(-1.93105452133338e-004dB,-6.87125196850807e-001°)
2.26986485188366e+001	(-1.93130796699038e-004dB,-6.88709192056115e-001°)
2.27509743077191e+001	(-1.93156258240334e-004dB,-6.90296838803185e-001°)
2.28034207200025e+001	(-1.93181837309801e-004dB,-6.91888145510086e-001°)
2.28559880337527e+001	(-1.93207534433972e-004dB,-6.93483120614294e-001°)
2.29086765276761e+001	(-1.93233350159637e-004dB,-6.95081772572726e-001°)
2.29614864811220e+001	(-1.93259285035509e-004dB,-6.96684109861799e-001°)
2.30144181740834e+001	(-1.93285339619948e-004dB,-6.98290140977466e-001°)
2.30674718871990e+001	(-1.93311514458776e-004dB,-6.99899874435294e-001°)
2.31206479017543e+001	(-1.93337810105532e-004dB,-7.01513318770466e-001°)
2.31739464996831e+001	(-1.93364227118573e-004dB,-7.03130482537813e-001°)
2.32273679635694e+001	(-1.93390766061082e-004dB,-7.04751374311947e-001°)
2.32809125766484e+001	(-1.93417427488524e-004dB,-7.06376002687227e-001°)
2.33345806228083e+001	(-1.93444211977580e-004dB,-7.08004376277807e-001°)
2.33883723865918e+001	(-1.93471120095290e-004dB,-7.09636503717718e-001°)
2.34422881531975e+001	(-1.93498152395190e-004dB,-7.11272393660899e-001°)
2.34963282084814e+001	(-1.93525309466499e-004dB,-7.12912054781236e-001°)
2.35504928389584e+001	(-1.93552591883971e-004dB,-7.14555495772628e-001°)
2.36047823318040e+001	(-1.93580000221393e-004dB,-7.16202725348994e-001°)
2.36591969748558e+001	(-1.93607535055448e-004dB,-7.17853752244349e-001°)
2.37137370566148e+001	(-1.93635196984034e-004dB,-7.19508585212855e-001°)
2.37684028662470e+001	(-1.93662986581903e-004dB,-7.21167233028882e-001°)
2.38231946935852e+001	(-1.93690904439238e-004dB,-7.22829704486952e-001°)
2.38781128291300e+001	(-1.93718951161652e-004dB,-7.24496008401955e-001°)
2.39331575640521e+001	(-1.93747127321970e-004dB,-7.26166153609065e-001°)
2.39883291901931e+001	(-1.93775433521946e-004dB,-7.27840148963778e-001°)
2.40436280000676e+001	(-1.93803870373943e-004dB,-7.29518003342095e-001°)
2.40990542868642e+001	(-1.93832438487431e-004dB,-7.31199725640441e-001°)
2.41546083444476e+001	(-1.93861138444878e-004dB,-7.32885324775718e-001°)
2.42102904673600e+001	(-1.93889970863470e-004dB,-7.34574809685455e-001°)
2.42661009508224e+001	(-1.93918936364247e-004dB,-7.36268189327759e-001°)
2.43220400907364e+001	(-1.93948035551857e-004dB,-7.37965472681325e-001°)
2.43781081836857e+001	(-1.93977269048309e-004dB,-7.39666668745686e-001°)
2.44343055269379e+001	(-1.94006637466928e-004dB,-7.41371786540983e-001°)
2.44906324184457e+001	(-1.94036141434543e-004dB,-7.43080835108252e-001°)
2.45470891568485e+001	(-1.94065781579912e-004dB,-7.44793823509342e-001°)
2.46036760414745e+001	(-1.94095558517325e-004dB,-7.46510760826976e-001°)
2.46603933723416e+001	(-1.94125472897719e-004dB,-7.48231656164848e-001°)
2.47172414501595e+001	(-1.94155525341173e-004dB,-7.49956518647609e-001°)
2.47742205763310e+001	(-1.94185716495731e-004dB,-7.51685357421001e-001°)
2.48313310529539e+001	(-1.94216046994971e-004dB,-7.53418181651801e-001°)
2.48885731828221e+001	(-1.94246517476329e-004dB,-7.55155000527921e-001°)
2.49459472694277e+001	(-1.94277128596529e-004dB,-7.56895823258504e-001°)
2.50034536169625e+001	(-1.94307881003614e-004dB,-7.58640659073887e-001°)
2.50610925303193e+001	(-1.94338775346594e-004dB,-7.60389517225698e-001°)
2.51188643150939e+001	(-1.94369812276404e-004dB,-7.62142406986891e-001°)
2.51767692775867e+001	(-1.94400992454591e-004dB,-7.63899337651805e-001°)
2.52348077248039e+001	(-1.94432316546556e-004dB,-7.65660318536216e-001°)
2.52929799644596e+001	(-1.94463785212881e-004dB,-7.67425358977378e-001°)
2.53512863049772e+001	(-1.94495399121860e-004dB,-7.69194468334058e-001°)
2.54097270554912e+001	(-1.94527158937932e-004dB,-7.70967655986589e-001°)
2.54683025258485e+001	(-1.94559065335178e-004dB,-7.72744931337000e-001°)
2.55270130266106e+001	(-1.94591119003110e-004dB,-7.74526303808903e-001°)
2.55858588690546e+001	(-1.94623320608094e-004dB,-7.76311782847710e-001°)
2.56448403651753e+001	(-1.94655670838677e-004dB,-7.78101377920575e-001°)
2.57039578276867e+001	(-1.94688170378585e-004dB,-7.79895098516485e-001°)
2.57632115700238e+001	(-1.94720819922151e-004dB,-7.81692954146311e-001°)
2.58226019063440e+001	(-1.94753620147312e-004dB,-7.83494954342874e-001°)
2.58821291515290e+001	(-1.94786571764798e-004dB,-7.85301108660915e-001°)
2.59417936211862e+001	(-1.94819675467011e-004dB,-7.87111426677277e-001°)
2.60015956316508e+001	(-1.94852931958893e-004dB,-7.88925917990826e-001°)
2.60615354999870e+001	(-1.94886341934777e-004dB,-7.90744592222599e-001°)
2.61216135439901e+001	(-1.94919906116963e-004dB,-7.92567459015778e-001°)
2.61818300821879e+001	(-1.94953625213283e-004dB,-7.94394528035806e-001°)
2.62421854338425e+001	(-1.94987499940252e-004dB,-7.96225808970411e-001°)
2.63026799189518e+001	(-1.95021531005703e-004dB,-7.98061311529657e-001°)
2.63633138582518e+001	(-1.95055719134830e-004dB,-7.99901045445968e-001°)
2.64240875732175e+001	(-1.95090065064396e-004dB,-8.01745020474265e-001°)
2.64850013860650e+001	(-1.95124569510914e-004dB,-8.03593246391897e-001°)
2.65460556197534e+001	(-1.95159233205364e-004dB,-8.05445732998798e-001°)
2.66072505979861e+001	(-1.95194056890296e-004dB,-8.07302490117484e-001°)
2.66685866452128e+001	(-1.95229041301510e-004dB,-8.09163527593103e-001°)
2.67300640866311e+001	(-1.95264187174807e-004dB,-8.11028855293543e-001°)
2.67916832481883e+001	(-1.95299495267203e-004dB,-8.12898483109414e-001°)
2.68534444565830e+001	(-1.95334966314497e-004dB,-8.14772420954122e-001°)
2.69153480392671e+001	(-1.95370601077565e-004dB,-8.16650678763956e-001°)
2.69773943244472e+001	(-1.95406400306670e-004dB,-8.18533266498108e-001°)
2.70395836410864e+001	(-1.95442364755937e-004dB,-8.20420194138720e-001°)
2.71019163189064e+001	(-1.95478495205526e-004dB,-8.22311471690955e-001°)
2.71643926883888e+001	(-1.95514792407631e-004dB,-8.24207109183065e-001°)
2.72270130807771e+001	(-1.95551257135662e-004dB,-8.26107116666393e-001°)
2.72897778280783e+001	(-1.95587890154351e-004dB,-8.28011504215465e-001°)
2.73526872630650e+001	(-1.95624692259288e-004dB,-8.29920281928039e-001°)
2.74157417192767e+001	(-1.95661664212310e-004dB,-8.31833459925188e-001°)
2.74789415310219e+001	(-1.95698806804186e-004dB,-8.33751048351269e-001°)
2.75422870333796e+001	(-1.95736120825685e-004dB,-8.35673057374052e-001°)
2.76057785622014e+001	(-1.95773607063718e-004dB,-8.37599497184762e-001°)
2.76694164541130e+001	(-1.95811266312911e-004dB,-8.39530377998092e-001°)
2.77332010465163e+001	(-1.95849099371747e-004dB,-8.41465710052320e-001°)
2.77971326775908e+001	(-1.95887107049317e-004dB,-8.43405503609301e-001°)
2.78612116862956e+001	(-1.95925290145070e-004dB,-8.45349768954588e-001°)
2.79254384123713e+001	(-1.95963649468096e-004dB,-8.47298516397400e-001°)
2.79898131963415e+001	(-1.96002185827487e-004dB,-8.49251756270764e-001°)
2.80543363795150e+001	(-1.96040900052586e-004dB,-8.51209498931533e-001°)
2.81190083039873e+001	(-1.96079792959234e-004dB,-8.53171754760416e-001°)
2.81838293126424e+001	(-1.96118865362309e-004dB,-8.55138534162079e-001°)
2.82487997491549e+001	(-1.96158118105619e-004dB,-8.57109847565152e-001°)
2.83139199579916e+001	(-1.96197552009828e-004dB,-8.59085705422338e-001°)
2.83791902844134e+001	(-1.96237167913922e-004dB,-8.61066118210429e-001°)
2.84446110744770e+001	(-1.96276966664602e-004dB,-8.63051096430368e-001°)
2.85101826750369e+001	(-1.96316949089282e-004dB,-8.65040650607332e-001°)
2.85759054337473e+001	(-1.96357116052022e-004dB,-8.67034791290737e-001°)
2.86417796990636e+001	(-1.96397468394701e-004dB,-8.69033529054336e-001°)
2.87078058202447e+001	(-1.96438006985236e-004dB,-8.71036874496276e-001°)
2.87739841473545e+001	(-1.96478732660685e-004dB,-8.73044838239132e-001°)
2.88403150312638e+001	(-1.96519646315002e-004dB,-8.75057430929952e-001°)
2.89067988236525e+001	(-1.96560748795854e-004dB,-8.77074663240365e-001°)
2.89734358770110e+001	(-1.96602040967299e-004dB,-8.79096545866580e-001°)
2.90402265446423e+001	(-1.96643523724257e-004dB,-8.81123089529477e-001°)
2.91071711806638e+001	(-1.96685197926929e-004dB,-8.83154304974667e-001°)
2.91742701400094e+001	(-1.96727064481808e-004dB,-8.85190202972537e-001°)
2.92415237784311e+001	(-1.96769124255845e-004dB,-8.87230794318280e-001°)
2.93089324525009e+001	(-1.96811378152639e-004dB,-8.89276089832016e-001°)
2.93764965196130e+001	(-1.96853827063252e-004dB,-8.91326100358789e-001°)
2.94442163379853e+001	(-1.96896471885495e-004dB,-8.93380836768664e-001°)
2.95120922666616e+001	(-1.96939313526824e-004dB,-8.95440309956761e-001°)
2.95801246655132e+001	(-1.96982352900481e-004dB,-8.97504530843329e-001°)
2.96483138952411e+001	(-1.97025590911029e-004dB,-8.99573510373780e-001°)
2.97166603173779e+001	(-1.97069028476531e-004dB,-9.01647259518785e-001°)
2.97851642942896e+001	(-1.97112666518908e-004dB,-9.03725789274306e-001°)
2.98538261891773e+001	(-1.97156505968760e-004dB,-9.05809110661641e-001°)
2.99226463660796e+001	(-1.97200547738365e-004dB,-9.07897234727533e-001°)
2.99916251898742e+001	(-1.97244792785324e-004dB,-9.09990172544170e-001°)
3.00607630262800e+001	(-1.97289242031560e-004dB,-9.12087935209265e-001°)
3.01300602418589e+001	(-1.97333896424065e-004dB,-9.14190533846158e-001°)
3.01995172040178e+001	(-1.97378756908871e-004dB,-9.16297979603797e-001°)
3.02691342810107e+001	(-1.97423824435863e-004dB,-9.18410283656843e-001°)
3.03389118419403e+001	(-1.97469099961681e-004dB,-9.20527457205759e-001°)
3.04088502567604e+001	(-1.97514584446819e-004dB,-9.22649511476788e-001°)
3.04789498962774e+001	(-1.97560278851773e-004dB,-9.24776457722090e-001°)
3.05492111321527e+001	(-1.97606184159218e-004dB,-9.26908307219751e-001°)
3.06196343369044e+001	(-1.97652301322899e-004dB,-9.29045071273877e-001°)
3.06902198839092e+001	(-1.97698631333206e-004dB,-9.31186761214625e-001°)
3.07609681474047e+001	(-1.97745175159314e-004dB,-9.33333388398291e-001°)
3.08318795024911e+001	(-1.97791933807042e-004dB,-9.35484964207351e-001°)
3.09029543251335e+001	(-1.97838908257138e-004dB,-9.37641500050507e-001°)
3.09741929921634e+001	(-1.97886099508671e-004dB,-9.39803007362818e-001°)
3.10455958812811e+001	(-1.97933508551067e-004dB,-9.41969497605647e-001°)
3.11171633710577e+001	(-1.97981136404611e-004dB,-9.44140982266848e-001°)
3.11888958409369e+001	(-1.98028984069337e-004dB,-9.46317472860707e-001°)
3.12607936712371e+001	(-1.98077052566496e-004dB,-9.48498980928092e-001°)
3.13328572431534e+001	(-1.98125342899977e-004dB,-9.50685518036482e-001°)
3.14050869387597e+001	(-1.98173856116106e-004dB,-9.52877095780020e-001°)
3.14774831410107e+001	(-1.98222593234201e-004dB,-9.55073725779587e-001°)
3.15500462337438e+001	(-1.98271555275514e-004dB,-9.57275419682854e-001°)
3.16227766016813e+001	(-1.98320743293118e-004dB,-9.59482189164368e-001°)
3.16956746304324e+001	(-1.98370158329478e-004dB,-9.61694045925557e-001°)
3.17687407064952e+001	(-1.98419801413560e-004dB,-9.63911001694884e-001°)
3.18419752172587e+001	(-1.98469673627367e-004dB,-9.66133068227812e-001°)
3.19153785510051e+001	(-1.98519776003721e-004dB,-9.68360257306933e-001°)
3.19889510969114e+001	(-1.98570109615947e-004dB,-9.70592580741998e-001°)
3.20626932450521e+001	(-1.98620675524835e-004dB,-9.72830050369992e-001°)
3.21366053864006e+001	(-1.98671474809495e-004dB,-9.75072678055205e-001°)
3.22106879128318e+001	(-1.98722508543252e-004dB,-9.77320475689269e-001°)
3.22849412171238e+001	(-1.98773777805218e-004dB,-9.79573455191231e-001°)
3.23593656929602e+001	(-1.98825283682218e-004dB,-9.81831628507654e-001°)
3.24339617349323e+001	(-1.98877027278438e-004dB,-9.84095007612630e-001°)
3.25087297385408e+001	(-1.98929009679738e-004dB,-9.86363604507838e-001°)
3.25836701001983e+001	(-1.98981231989340e-004dB,-9.88637431222673e-001°)
3.26587832172310e+001	(-1.99033695305641e-004dB,-9.90916499814236e-001°)
3.27340694878812e+001	(-1.99086400763685e-004dB,-9.93200822367452e-001°)
3.28095293113093e+001	(-1.99139349460908e-004dB,-9.95490410995110e-001°)
3.28851630875957e+001	(-1.99192542527530e-004dB,-9.97785277837906e-001°)
3.29609712177431e+001	(-1.99245981087988e-004dB,-1.00008543506456e+000°)
3.30369541036788e+001	(-1.99299666280218e-004dB,-1.00239089487183e+000°)
3.31131121482565e+001	(-1.99353599239266e-004dB,-1.00470166948463e+000°)
3.31894457552584e+001	(-1.99407781098247e-004dB,-1.00701777115602e+000°)
3.32659553293978e+001	(-1.99462213024991e-004dB,-1.00933921216736e+000°)
3.33426412763208e+001	(-1.99516896165153e-004dB,-1.01166600482829e+000°)
3.34195040026087e+001	(-1.99571831673062e-004dB,-1.01399816147686e+000°)
3.34965439157801e+001	(-1.99627020713658e-004dB,-1.01633569447956e+000°)
3.35737614242928e+001	(-1.99682464470202e-004dB,-1.01867861623140e+000°)
3.36511569375464e+001	(-1.99738164101849e-004dB,-1.02102693915596e+000°)
3.37287308658842e+001	(-1.99794120801502e-004dB,-1.02338067570550e+000°)
3.38064836205954e+001	(-1.99850335744711e-004dB,-1.02573983836096e+000°)
3.38844156139175e+001	(-1.99906810125343e-004dB,-1.02810443963208e+000°)
3.39625272590381e+001	(-1.99963545150771e-004dB,-1.03047449205743e+000°)
3.40408189700973e+001	(-2.00020542013900e-004dB,-1.03285000820451e+000°)
3.41192911621901e+001	(-2.00077801919208e-004dB,-1.03523100066979e+000°)
3.41979442513681e+001	(-2.00135326092388e-004dB,-1.03761748207879e+000°)
3.42767786546423e+001	(-2.00193115748526e-004dB,-1.04000946508616e+000°)
3.43557947899847e+001	(-2.00251172106566e-004dB,-1.04240696237568e+000°)
3.44349930763311e+001	(-2.00309496408596e-004dB,-1.04480998666045e+000°)
3.45143739335828e+001	(-2.00368089879344e-004dB,-1.04721855068282e+000°)
3.45939377826094e+001	(-2.00426953762828e-004dB,-1.04963266721457e+000°)
3.46736850452504e+001	(-2.00486089313672e-004dB,-1.05205234905692e+000°)
3.47536161443178e+001	(-2.00545497785536e-004dB,-1.05447760904058e+000°)
3.48337315035984e+001	(-2.00605180426294e-004dB,-1.05690846002588e+000°)
3.49140315478558e+001	(-2.00665138518538e-004dB,-1.05934491490281e+000°)
3.49945167028329e+001	(-2.00725373320749e-004dB,-1.06178698659105e+000°)
3.50751873952540e+001	(-2.00785886108768e-004dB,-1.06423468804012e+000°)
